endTime,artistName,trackName,msPlayed
2022-07-29 17:39,The Devil Makes Three,The Plank,146093
2022-07-29 17:41,Fiji Blue,Waves,133747
2022-07-29 17:45,Autoheart,The Sailor Song,222381
2022-07-29 17:47,Bon Iver,Beach Baby,160093
2022-07-29 17:52,CAKE,Sinking Ship,263749
2022-07-29 17:53,The Backseat Lovers,Sinking Ship,46575
2022-07-29 17:59,Astra King,Silver,5120
2022-07-29 17:59,Devon Overbey,Reasons,366989
2022-07-29 17:59,Ween,Cold Blows the Wind,19365
2022-07-29 18:00,Labrinth,Lift Off - Exuberance,75530
2022-07-29 18:03,Labrinth,Lift Off,184933
2022-07-29 18:09,Tame Impala,Eventually,318591
2022-07-29 18:13,Frank Ocean,Lost,234093
2022-07-29 18:16,Steve Lacy,Dark Red,173104
2022-07-29 18:16,The Weeknd,Stargirl Interlude,0
2022-07-29 18:20,BETWEEN FRIENDS,affection,235225
2022-07-29 18:23,ROLE MODEL,forever&more,176440
2022-07-29 18:27,Phantogram,Black Out Days - Future Islands Remix,248346
2022-07-29 18:31,Lana Del Rey,Diet Mountain Dew,222920
2022-07-29 18:33,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-07-29 18:34,Bea Miller,feel something,5609
2022-07-29 18:35,Labrinth,Formula,91869
2022-07-29 18:36,Glass Animals,Heat Waves,0
2022-07-29 18:38,KiNG MALA,cult leader,163462
2022-07-29 18:41,Rainbow Kitten Surprise,It's Called: Freefall,152293
2022-07-29 18:43,Still Woozy,Ipanema,127044
2022-07-29 18:46,BANKS,The Devil,167517
2022-07-29 18:50,Harry Styles,Woman,278800
2022-07-29 18:53,24kGoldn,VALENTINO,179133
2022-07-29 18:56,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
2022-07-29 18:56,Christian Leave,Maybe,20023
2022-07-29 20:51,Ruel,Dazed & Confused,189608
2022-07-29 20:54,Jack Johnson,Bubble Toes,173678
2022-07-30 17:41,Ten Percent Happier with Dan Harris,366: How to Outsmart Your Pain | Christiane Wolf,1552217
2022-07-30 17:41,Unexplainable,Lost Worlds: What killed Venus?,1439
2022-07-30 20:54,Unexplainable,Lost Worlds: Life on Mars?,1441798
2022-07-30 20:58,Geowulf,Saltwater,247280
2022-07-30 20:59,Feed Me Jack,Pirate Muse,56633
2022-08-01 01:31,Feed Me Jack,Pirate Muse,124993
2022-08-01 01:31,Ween,Cold Blows the Wind,24055
2022-08-01 01:34,KiNG MALA,punchline,169417
2022-08-01 01:37,KiNG MALA,she calls me daddy,183569
2022-08-01 01:40,The Happy Fits,Mary,194733
2022-08-01 01:41,XYLØ,yes & no,45413
2022-08-01 01:44,Neoni,BOO HOO,170502
2022-08-01 01:47,I DONT KNOW HOW BUT THEY FOUND ME,New Invention [Feat. Tessa Violet],191797
2022-08-01 01:50,FLAVIA,Ripe,156766
2022-08-01 01:52,KiNG MALA,cult leader,163462
2022-08-01 01:53,Chloe Lilac,how does your girlfriend feel about it,27116
2022-08-01 04:49,Hippo Campus,Buttercup,226610
2022-08-01 04:52,alt-J,Breezeblocks,227080
2022-08-01 04:56,Dr. Dog,Nellie,217613
2022-08-01 04:59,Colony House,Silhouettes,177773
2022-08-01 05:02,Wallows,Pleaser,187895
2022-08-01 05:08,Glass Animals,The Other Side Of Paradise,320654
2022-08-01 05:09,Cage The Elephant,Come a Little Closer,106270
2022-08-01 22:01,Two Door Cinema Club,Lucky - Edit,13896
2022-08-02 19:43,Foster The People,Static Space Lover,240080
2022-08-02 21:45,Last Dinosaurs,Zoom,114137
2022-08-02 21:46,Phoenix,Alpha Zulu,41331
2022-08-02 21:50,The Temper Trap,Sweet Disposition,230800
2022-08-03 00:39,Two Door Cinema Club,What You Know,191706
2022-08-03 00:43,Joywave,We Are All We Need,209666
2022-08-03 00:44,Foster The People,Don't Stop (Color on the Walls),78536
2022-08-03 17:50,Foster The People,Don't Stop (Color on the Walls),96370
2022-08-03 17:54,Circa Waves,Lemonade,220106
2022-08-03 17:58,Last Dinosaurs,Karma,216600
2022-08-03 18:01,Sundara Karma,Indigo Puff,184898
2022-08-03 18:06,Kendrick Lamar,Wesley's Theory,287360
2022-08-03 18:07,Kendrick Lamar,For Free? - Interlude,54710
2022-08-03 18:11,Kendrick Lamar,King Kunta,234693
2022-08-03 18:14,Kendrick Lamar,DNA.,185946
2022-08-03 18:17,Kendrick Lamar,ELEMENT.,208733
2022-08-03 18:22,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360
2022-08-03 18:27,Kendrick Lamar,PRIDE.,275253
2022-08-03 18:30,Kendrick Lamar,HUMBLE.,177000
2022-08-03 18:33,Kendrick Lamar,FEAR.,211463
2022-08-03 18:35,Kendrick Lamar,Institutionalized,99090
2022-08-03 18:39,Tove Lo,disco tits,223794
2022-08-03 18:42,Ariana Grande,God is a woman,197546
2022-08-03 18:48,Taylor Swift,Don’t Blame Me,236413
2022-08-03 18:51,Doja Cat,Ain't Shit,174253
2022-08-03 18:53,Saweetie,My Type,126446
2022-08-03 18:57,Lizzo,About Damn Time,191937
2022-08-03 19:15,Ariana Grande,"thank u, next",207320
2022-08-03 19:18,Megan Thee Stallion,Thot Shit,184634
2022-08-03 19:22,Rihanna,S&M,243600
2022-08-03 19:28,Doja Cat,Freak,284480
2022-08-03 19:31,Doja Cat,Boss Bitch,134239
2022-08-03 19:34,Rihanna,Raining Men,224826
2022-08-03 19:38,Taylor Swift,...Ready For It?,208186
2022-08-03 19:41,Doja Cat,Tia Tamera (feat. Rico Nasty),204299
2022-08-03 20:39,Doja Cat,Tia Tamera (feat. Rico Nasty),6713
2022-08-03 20:42,B.o.B,HeadBand (feat. 2 Chainz),220240
2022-08-03 20:45,Ariana Grande,34+35,173710
2022-08-03 20:49,Beyoncé,Formation,206080
2022-08-03 20:52,Fifth Harmony,That's My Girl,204013
2022-08-03 20:56,Rihanna,Woo,235586
2022-08-03 20:59,Saweetie,Best Friend (feat. Doja Cat),155883
2022-08-03 21:01,Rihanna,James Joint,72080
2022-08-03 21:04,Chlöe,Have Mercy,148778
2022-08-03 21:06,Dove Cameron,Boyfriend,153000
2022-08-03 21:07,The Weeknd,Call Out My Name,54295
2022-08-03 21:23,The Weeknd,Call Out My Name,174072
2022-08-03 21:26,Beyoncé,Single Ladies (Put a Ring on It),193213
2022-08-03 21:27,The Weeknd,Stargirl Interlude,22314
2022-08-04 01:22,The Weeknd,Stargirl Interlude,89293
2022-08-04 01:25,Remi Wolf,Sexy Villain,188500
2022-08-04 01:27,Kali Uchis,telepatía,160191
2022-08-04 01:42,Dove Cameron,Boyfriend,153000
2022-08-04 01:45,WILLOW,Wait a Minute!,196520
2022-08-04 01:48,Cousin Stizz,Perfect (Remix) (feat. Doja Cat & BIA),197461
2022-08-04 01:52,M.I.A.,Bad Girls,227520
2022-08-04 01:55,Tove Lo,shedontknowbutsheknows,196835
2022-08-04 01:56,Billie Eilish,bellyache,13413
2022-08-04 01:59,Kali Uchis,Dead To Me,3717
2022-08-04 01:59,Amanda Seyfried,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,231720
2022-08-04 02:03,Lana Del Rey,Diet Mountain Dew,222920
2022-08-04 02:06,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),182906
2022-08-04 02:09,Ellie Goulding,Lights - Sped Up Version,2978
2022-08-04 02:09,Charli XCX,Yuck,138800
2022-08-04 02:11,Lykke Li,sex money feelings die,139840
2022-08-04 02:16,Sabrina Carpenter,Read your Mind,22339
2022-08-04 02:16,Em Beihold,Numb Little Bug,169237
2022-08-04 17:32,Glass Animals,Helium,328232
2022-08-04 17:36,Young the Giant,Mind Over Matter,244693
2022-08-04 17:41,Lord Huron,Meet Me in the Woods,262209
2022-08-04 17:44,Labrinth,Lift Off,184933
2022-08-04 17:54,The Backseat Lovers,Kilby Girl,282205
2022-08-04 17:56,Dominic Fike,Babydoll,97960
2022-08-04 17:59,Dayglow,Hot Rod,204014
2022-08-04 18:03,Glass Animals,Take A Slice,229717
2022-08-04 19:40,Foster The People,Don't Stop (Color on the Walls),65344
2022-08-04 19:51,Foster The People,Don't Stop (Color on the Walls),12306
2022-08-04 19:54,Timbaland,The Way I Are,179120
2022-08-04 19:55,David Guetta,Play Hard (feat. Ne-Yo & Akon),8544
2022-08-04 19:55,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),5224
2022-08-04 19:55,Rihanna,You Da One,20805
2022-08-04 19:55,DJ Antoine,Welcome to St. Tropez - DJ Antoine vs. Mad Mark Radio Edit,5688
2022-08-04 19:58,LMFAO,Sorry For Party Rocking,162155
2022-08-04 19:58,Britney Spears,Toxic,24398
2022-08-04 20:02,Rihanna,SOS,238920
2022-08-04 20:05,Timbaland,The Way I Are,179120
2022-08-04 20:09,Rihanna,Breakin' Dishes,200573
2022-08-04 20:12,Britney Spears,If U Seek Amy,216520
2022-08-04 20:17,Britney Spears,Gimme More,251240
2022-08-04 20:21,Katy Perry,Teenage Dream,234920
2022-08-04 20:24,Avril Lavigne,Girlfriend,216600
2022-08-04 20:28,Gwen Stefani,The Sweet Escape,246466
2022-08-04 20:31,MARINA,Bubblegum Bitch,154666
2022-08-04 20:35,Justin Timberlake,SexyBack (feat. Timbaland),242733
2022-08-04 20:38,Dynoro,In My Mind,184560
2022-08-04 20:41,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693
2022-08-04 20:45,Britney Spears,Womanizer,224400
2022-08-04 20:48,Little Simz,Venom,154749
2022-08-04 20:53,The Pussycat Dolls,When I Grow Up,245680
2022-08-04 20:57,Rihanna,S&M,243600
2022-08-04 21:51,Shakira,She Wolf,73521
2022-08-04 21:56,Tame Impala,Eventually,318591
2022-08-05 01:10,Colony House,You Know It,182266
2022-08-05 01:13,Wallows,Scrawny,160535
2022-08-05 17:29,bLAck pARty,I Love You More Than You Know (feat. Childish Gambino),182401
2022-08-05 17:31,Dove Cameron,Boyfriend,153000
2022-08-05 17:33,Ariana Grande,34+35,123537
2022-08-05 17:37,Tame Impala,Borderline,237800
2022-08-05 17:41,Hippo Campus,Buttercup,226610
2022-08-05 17:47,COIN,Malibu 1992,341200
2022-08-05 17:50,alt-J,Breezeblocks,227080
2022-08-05 17:54,Circa Waves,T-Shirt Weather,192120
2022-08-05 17:57,Dayglow,Can I Call You Tonight?,213279
2022-08-05 22:26,Dayglow,Can I Call You Tonight?,65486
2022-08-05 22:29,Wallows,Remember When,155146
2022-08-05 22:31,Wallows,Are You Bored Yet? (feat. Clairo),133237
2022-08-06 04:26,Wallows,Are You Bored Yet? (feat. Clairo),1137
2022-08-06 04:26,Dr. Dog,Where'd All the Time Go?,8382
2022-08-06 15:26,Lord Huron,Love Me Like You Used To,215783
2022-08-06 15:30,Blues Traveler,Run-Around,279800
2022-08-06 15:33,Steely Dan,Dirty Work,187400
2022-08-06 15:37,Van Morrison,Warm Love,203986
2022-08-06 15:42,Billy Joel,Zanzibar,310760
2022-08-06 16:34,Paul McCartney,The Kiss Of Venus (Dominic Fike),153780
2022-08-06 16:41,Grateful Dead,Althea - 2013 Remaster,412595
2022-08-06 16:45,Fleetwood Mac,Rhiannon,252773
2022-08-06 16:49,Wings,She’s My Baby - Remastered 2014,188360
2022-08-06 16:52,Steely Dan,Only A Fool Would Say That,176266
2022-08-06 16:54,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173
2022-08-06 16:58,Billy Joel,Vienna,214240
2022-08-06 17:03,Gerry Rafferty,Right Down the Line,267773
2022-08-06 17:08,Grateful Dead,Shakedown Street - 2013 Remaster,300209
2022-08-06 17:12,Fleetwood Mac,The Chain - 2004 Remaster,270213
2022-08-06 17:17,Electric Light Orchestra,Evil Woman,269840
2022-08-06 17:20,Steely Dan,The Caves Of Altamira,213800
2022-08-06 17:22,The Beatles,Eleanor Rigby,125226
2022-08-06 17:27,Billy Joel,My Life,284000
2022-08-06 17:30,The Beach Boys,All I Wanna Do - Remastered 2009,156466
2022-08-06 17:33,Grateful Dead,Fire on the Mountain - 2013 Remaster,229009
2022-08-06 17:35,Fleetwood Mac,Dreams - 2004 Remaster,95230
2022-08-06 18:05,Fleetwood Mac,Dreams - 2004 Remaster,29113
2022-08-06 18:07,Steely Dan,Dirty Work,7476
2022-08-06 18:07,Blues Traveler,Run-Around,6037
2022-08-06 18:07,Vampire Weekend,Hannah Hunt,113290
2022-08-06 18:12,Grateful Dead,Casey Jones - 2013 Remaster,265067
2022-08-06 18:16,Fleetwood Mac,Everywhere - 2017 Remaster,226653
2022-08-06 18:16,Electric Light Orchestra,Turn to Stone,38737
2022-08-06 18:27,Electric Light Orchestra,Turn to Stone,190352
2022-08-06 18:29,Frankie Valli,Can't Take My Eyes off You,93499
2022-08-06 20:53,Frankie Valli,Can't Take My Eyes off You,110198
2022-08-06 20:56,Doja Cat,Ain't Shit,1994
2022-08-06 20:56,Taylor Swift,Cruel Summer,178426
2022-08-07 02:50,Steve Lacy,Dark Red,173104
2022-08-07 02:53,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-08-07 03:27,Dominic Fike,Babydoll,97960
2022-08-07 03:31,Dove Cameron,Boyfriend,153000
2022-08-07 03:31,ROLE MODEL,forever&more,41476
2022-08-07 03:34,KiNG MALA,cult leader,163462
2022-08-07 03:34,KiNG MALA,cult leader (King Kitty Remix),5543
2022-08-07 03:37,KiNG MALA,mercy,177788
2022-08-07 03:40,KiNG MALA,B4U,196355
2022-08-07 03:44,KiNG MALA,sugarblind,209600
2022-08-07 03:47,KiNG MALA,she calls me daddy,183569
2022-08-07 03:50,KiNG MALA,Homebody,161318
2022-08-07 03:50,KiNG MALA,golden retriever boy,35654
2022-08-07 05:57,KiNG MALA,golden retriever boy,150621
2022-08-07 06:01,KiNG MALA,If I Try to Find You,227817
2022-08-07 06:03,KiNG MALA,Funeral,150304
2022-08-07 06:07,KiNG MALA,Give Me,235211
2022-08-07 06:10,KiNG MALA,punchline,169417
2022-08-07 06:13,KiNG MALA,she calls me daddy,183569
2022-08-07 06:15,EMELINE,this is how i learn to say no,107596
2022-08-07 17:55,Glass Animals,Tangerine,200583
2022-08-07 17:57,Lord Huron,Long Lost,106743
2022-08-08 02:21,KiNG MALA,punchline,169417
2022-08-08 02:23,KiNG MALA,she calls me daddy,119983
2022-08-08 04:52,Wallows,Pleaser,187895
2022-08-08 04:58,Tame Impala,"New Person, Same Old Mistakes",363240
2022-08-08 05:02,HUNNY,Televised,194716
2022-08-08 16:19,Briston Maroney,Under My Skin,67687
2022-08-08 16:23,Wilkinson,Afterglow,225172
2022-08-08 16:27,Neon Trees,1983,222560
2022-08-08 16:30,Neon Trees,1983,12080
2022-08-08 16:30,Calvin Harris,Feel So Close - Radio Edit,186637
2022-08-08 16:30,Calvin Harris,Feel So Close - Radio Edit,2090
2022-08-08 16:34,La Roux,Bulletproof,205733
2022-08-08 16:37,Dynoro,In My Mind,184560
2022-08-08 16:50,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,423018
2022-08-08 16:53,Vampire Weekend,A-Punk,137760
2022-08-08 16:53,Miley Cyrus,Midnight Sky,26802
2022-08-08 18:12,Ari Abdul,BABYDOLL,196235
2022-08-08 18:21,Doja Cat,Streets,226986
2022-08-08 18:26,Two Feet,Love Is a Bitch,181466
2022-08-08 18:31,The Weeknd,Die For You,260255
2022-08-08 18:35,Arctic Monkeys,Do I Wanna Know?,272394
2022-08-08 18:38,Two Feet,I Feel Like I'm Drowning,185520
2022-08-08 18:42,Steve Lacy,N Side,224444
2022-08-08 18:44,Madonna,Frozen,120157
2022-08-08 18:48,SZA,2AM,204080
2022-08-08 18:53,Childish Gambino,Redbone,326933
2022-08-08 18:56,Hotel Ugly,Shut up My Moms Calling,164571
2022-08-08 18:59,The Neighbourhood,Softcore,206280
2022-08-08 19:04,The Neighbourhood,Daddy Issues,231177
2022-08-08 19:07,Dynoro,In My Mind,184560
2022-08-08 19:11,Joey Purp,2012,33590
2022-08-08 19:11,Dr. Dog,Where'd All the Time Go?,234800
2022-08-08 21:13,Joey Purp,2012,150279
2022-08-08 21:17,Briston Maroney,Under My Skin,253777
2022-08-08 21:19,Reyn Hartley,Bow - Slowed,103459
2022-08-08 21:22,Train,"Hey, Soul Sister",216773
2022-08-08 21:31,Camila Cabello,Living Proof,165988
2022-08-08 21:31,BLACKPINK,How You Like That,10890
2022-08-08 21:33,Two Feet,Go Fuck Yourself,129599
2022-08-08 21:36,Joji,Your Man,163758
2022-08-08 21:38,Aminé,Spice Girl,159289
2022-08-08 21:43,Arctic Monkeys,Knee Socks,257563
2022-08-08 21:47,The Neighbourhood,You Get Me So High,153000
2022-08-08 21:50,Hotel Ugly,Shut up My Moms Calling,164571
2022-08-08 21:53,Ari Abdul,BABYDOLL,196235
2022-08-08 21:53,$NOT,Moon & Stars (feat. Maggie Lindemann),13739
2022-08-08 21:54,Frank Ocean,Chanel,63111
2022-08-08 21:58,The Weeknd,Out of Time,198135
2022-08-08 22:01,Steve Lacy,Bad Habit,232114
2022-08-08 22:05,Chase Atlantic,Swim,228786
2022-08-08 22:09,Ari Abdul,Taste,186600
2022-08-08 22:11,SEBASTIAN PAUL,ON SOME HIGH,152319
2022-08-09 02:20,Rihanna,Needed Me,191600
2022-08-09 02:21,Naomi Wild,WHOSE LOVE (feat. Tempest),56260
2022-08-09 02:24,Ari Abdul,BABYDOLL,4024
2022-08-09 02:24,The Neighbourhood,You Get Me So High,153000
2022-08-09 03:15,Ari Abdul,BABYDOLL,1625
2022-08-09 03:16,The Weeknd,I Was Never There,9938
2022-08-09 03:16,Lauv,Comfortable,60859
2022-08-09 03:20,Steve Lacy,Dark Red,15168
2022-08-09 03:20,The Neighbourhood,Daddy Issues,234753
2022-08-09 15:13,Steve Lacy,Dark Red,157938
2022-08-09 16:27,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-08-09 16:44,Dayglow,Can I Call You Tonight?,278769
2022-08-09 16:47,Dove Cameron,Boyfriend,153000
2022-08-09 17:35,Tame Impala,The Less I Know The Better,115522
2022-08-09 17:39,Brent Faiyaz,Dead Man Walking,247079
2022-08-09 17:42,Ari Abdul,BABYDOLL,196235
2022-08-09 17:46,Mareux,The Perfect Girl,194423
2022-08-09 17:49,Yuna,Risk It All,218048
2022-08-09 17:52,Omar Apollo,Archetype,168828
2022-08-09 17:54,rei brown,Solar,118463
2022-08-09 17:56,Two Feet,Go Fuck Yourself,129599
2022-08-09 17:59,Ralph Castelli,Morning Sex,175312
2022-08-09 18:02,K.Flay,High Enough - Slowed,201432
2022-08-09 18:06,Omar Apollo,Invincible (feat. Daniel Caesar),216160
2022-08-09 18:09,Amir Obe,CIGARETTES,190000
2022-08-09 18:11,Chase Atlantic,Swim,92718
2022-08-09 18:13,KiNG MALA,cult leader,163462
2022-08-09 18:16,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168030
2022-08-09 18:19,Skizzy Mars,Calabasas,160000
2022-08-09 18:19,Kishi Bashi,I Am the Antichrist to You,6073
2022-08-09 18:20,Em Beihold,Groundhog Day,61695
2022-08-09 18:26,Rod Stewart,Da Ya Think I'm Sexy?,331333
2022-08-09 18:27,Ellise,Nightmares,66806
2022-08-09 18:31,Taylor Swift,Don’t Blame Me,236413
2022-08-09 18:34,Fifth Harmony,That's My Girl,204013
2022-08-09 18:38,B.o.B,HeadBand (feat. 2 Chainz),220240
2022-08-09 18:40,Dove Cameron,Boyfriend,153000
2022-08-09 18:43,Doja Cat,Ain't Shit,174253
2022-08-09 18:47,Tove Lo,disco tits,223794
2022-08-09 18:50,Taylor Swift,...Ready For It?,208186
2022-08-09 18:53,Saweetie,Best Friend (feat. Doja Cat),155883
2022-08-09 18:57,Doja Cat,Tia Tamera (feat. Rico Nasty),211013
2022-08-09 18:58,Ariana Grande,God is a woman,63302
2022-08-10 00:19,Ariana Grande,God is a woman,134257
2022-08-10 00:20,Rihanna,James Joint,72080
2022-08-10 00:24,Rihanna,S&M,243600
2022-08-10 00:27,Beyoncé,Single Ladies (Put a Ring on It),193213
2022-08-10 00:33,Beyoncé,Partition,319466
2022-08-10 00:34,blackbear,hot girl bummer,61947
2022-08-10 03:48,blackbear,hot girl bummer,126407
2022-08-10 03:51,Lizzo,About Damn Time,172722
2022-08-10 15:17,Lizzo,About Damn Time,19218
2022-08-10 15:20,Ariana Grande,"thank u, next",207320
2022-08-10 15:25,Doja Cat,Freak,284480
2022-08-10 15:36,Chlöe,Have Mercy,148778
2022-08-10 15:39,Beyoncé,Formation,206080
2022-08-10 16:35,Doja Cat,Boss Bitch,134239
2022-08-10 16:37,Megan Thee Stallion,Thot Shit,108353
2022-08-10 16:40,Rihanna,Raining Men,176123
2022-08-10 19:50,Rihanna,Raining Men,6780
2022-08-10 19:54,Omar Apollo,Want U Around (feat. Ruel),247720
2022-08-10 19:57,Omar Apollo,Archetype,156503
2022-08-11 18:21,Omar Apollo,Archetype,12311
2022-08-11 18:25,Dxvn.,Drive,209913
2022-08-11 18:27,Brent Faiyaz,Trust,156339
2022-08-11 18:42,Surf Curse,TVI,325
2022-08-11 18:42,Surf Curse,Lost Honor,0
2022-08-11 18:46,Surf Curse,Lost Honor,239346
2022-08-11 18:49,Surf Curse,TVI,161200
2022-08-11 18:52,Surf Curse,Sugar,162840
2022-08-11 18:55,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-08-11 19:00,Djo,Chateau (Feel Alright),272157
2022-08-11 19:03,Vacations,Home,145666
2022-08-11 19:06,JAWNY,strawberry chainsaw,156008
2022-08-11 19:17,Dayglow,Can I Call You Tonight?,278769
2022-08-11 19:21,late night drive home,Stress Relief,205714
2022-08-11 19:23,Surf Curse,Safe,131009
2022-08-11 19:37,High Sunn,Ramen Waitress,150244
2022-08-11 19:38,nickname jos,TERMS,108574
2022-08-11 19:42,Yot Club,down bad,191640
2022-08-11 19:45,Dayglow,Medicine,229173
2022-08-11 19:49,carpetgarden,IDC,225017
2022-08-11 19:54,Dr. Dog,Where'd All the Time Go?,234800
2022-08-11 19:56,Jaded Juice Riders,Ready To Go,141741
2022-08-11 20:01,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance) (with Albert Hammond Jr),253612
2022-08-11 20:04,Surf Curse,Maps to The Stars,158922
2022-08-11 20:06,Ovlov,Strokes,131349
2022-08-11 20:08,EKKSTACY,i walk this earth all by myself,145634
2022-08-11 20:11,Yot Club,The Bay,167449
2022-08-11 20:14,Sarah and the Sundays,Miss Mary,11929
2022-08-11 20:14,Vundabar,Alien Blues,155933
2022-08-11 20:18,Taylor Swift,Don’t Blame Me,236413
2022-08-11 20:21,blackbear,hot girl bummer,188343
2022-08-11 20:22,The Weeknd,Call Out My Name,25987
2022-08-11 22:20,KiNG MALA,cult leader,163462
2022-08-11 22:26,Kendrick Lamar,Money Trees,371118
2022-08-11 22:30,Taylor Swift,Don’t Blame Me,236413
2022-08-11 22:35,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,300840
2022-08-11 22:38,Jalen Santoy,Foreplay,173784
2022-08-11 22:38,AJR,Burn The House Down,4053
2022-08-11 22:41,Sueco,dork,172000
2022-08-11 22:44,Superfruit,GUY.exe,175752
2022-08-11 22:46,Steve Lacy,Dark Red,173104
2022-08-11 22:48,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2814
2022-08-11 22:48,低的,压倒性的,87602
2022-08-11 22:51,Hozier,Jackie and Wilson,3924
2022-08-11 22:51,Harry Styles,Watermelon Sugar,158243
2022-08-11 22:55,Gwen Stefani,The Sweet Escape,246466
2022-08-11 22:58,THE DRIVER ERA,Low,210445
2022-08-11 23:01,Wallows,Are You Bored Yet? (feat. Clairo),141812
2022-08-12 00:11,KYLE,Don't Wanna Fall In Love,6828
2022-08-12 00:11,Wallows,Are You Bored Yet? (feat. Clairo),36186
2022-08-12 00:14,Sipper,Dance In Room Song,171243
2022-08-12 00:18,The Wombats,Greek Tragedy,209557
2022-08-12 01:29,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-08-12 01:33,Cage The Elephant,Come a Little Closer,229346
2022-08-12 01:36,The Wombats,Kill the Director,161560
2022-08-12 02:00,Hippo Campus,Suicide Saturday,212885
2022-08-12 02:03,Jelani Aryeh,Stella Brown,186324
2022-08-12 02:07,Cage The Elephant,Social Cues,219053
2022-08-12 02:10,Dayglow,Listerine,215555
2022-08-12 02:13,Two Door Cinema Club,Undercover Martyn,167773
2022-08-12 02:17,Declan McKenna,Brazil,252306
2022-08-12 02:20,Cage The Elephant,Cold Cold Cold,176692
2022-08-12 18:01,Cage The Elephant,Cold Cold Cold,37692
2022-08-12 18:04,Wallows,Pleaser,187895
2022-08-12 18:08,Grizzly Bear,Two Weeks,243160
2022-08-12 18:09,Arlie,big fat mouth,43629
2022-08-12 18:10,低的,压倒性的,87602
2022-08-12 18:38,Beyoncé,Partition,319466
2022-08-12 18:39,Rihanna,James Joint,72080
2022-08-12 18:43,Ariana Grande,"thank u, next",207320
2022-08-12 19:52,Kali Uchis,Dead To Me,238792
2022-08-12 22:15,Tove Lo,disco tits,178775
2022-08-13 04:18,Taylor Swift,Cruel Summer,178426
2022-08-13 04:20,Doja Cat,Ain't Shit,75146
2022-08-13 16:16,Doja Cat,Ain't Shit,1973
2022-08-13 16:20,Hot Flash Heat Wave,Gutter Girl,224714
2022-08-13 16:23,Dr. Dog,Nellie,217613
2022-08-13 16:27,Grizzly Bear,Two Weeks,243160
2022-08-13 16:31,Dayglow,Close To You,194693
2022-08-13 16:33,Current Joys,New Flesh,167986
2022-08-13 16:37,Arlie,didya think,200466
2022-08-13 16:40,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-08-13 16:41,Dominic Fike,Babydoll,44936
2022-08-13 20:28,Dominic Fike,Babydoll,53009
2022-08-13 20:31,Mac DeMarco,My Kind of Woman,190845
2022-08-13 20:35,Dayglow,Hot Rod,204014
2022-08-13 20:37,Wallows,Remember When,155146
2022-08-13 20:40,Surf Curse,Disco,152760
2022-08-13 20:43,Still Woozy,Lava,157303
2022-08-13 20:46,Peach Pit,Alrighty Aphrodite,207813
2022-08-13 20:49,Saint Motel,Sweet Talk,192040
2022-08-13 20:53,Hippo Campus,Buttercup,226610
2022-08-13 21:03,JAWNY,Honeypie,135581
2022-08-13 21:06,Tame Impala,Feels Like We Only Go Backwards,192960
2022-08-13 21:06,Still Woozy,That's Life,6865
2022-08-14 02:15,Still Woozy,That's Life,140773
2022-08-14 02:54,alt-J,Left Hand Free,68704
2022-08-14 02:59,Tove Lo,disco tits,223794
2022-08-14 03:03,Taylor Swift,...Ready For It?,208186
2022-08-14 03:06,Ariana Grande,34+35,173710
2022-08-14 03:10,Rihanna,S&M,243600
2022-08-14 03:13,Beyoncé,Formation,206080
2022-08-14 03:17,Ariana Grande,God is a woman,197546
2022-08-14 03:20,Kali Uchis,Dead To Me,199505
2022-08-14 03:24,Taylor Swift,Don’t Blame Me,236413
2022-08-14 03:24,Chlöe,Have Mercy,6282
2022-08-14 06:15,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360
2022-08-14 06:18,Rihanna,Consideration,161066
2022-08-14 06:21,Ariana Grande,Greedy,14584
2022-08-14 06:21,Dove Cameron,Boyfriend,153000
2022-08-14 06:21,B.o.B,HeadBand (feat. 2 Chainz),1393
2022-08-14 06:23,Lykke Li,sex money feelings die,139840
2022-08-14 06:26,Doja Cat,Ain't Shit,174253
2022-08-14 06:27,Ariana Grande,34+35,43306
2022-08-14 06:28,低的,压倒性的,87602
2022-08-14 06:28,Beyoncé,Single Ladies (Put a Ring on It),7168
2022-08-14 06:32,Taylor Swift,Don’t Blame Me,236413
2022-08-14 06:36,Ariana Grande,"thank u, next",207320
